_NAME_,_500_1238,_500_1448,_500_1622,_500_1780,_500_313,_500_563,_500_740,_453_703,_453_819,_453_1053,_453_299,_453_1676,_453_1814,_453_1131,_453_1434,_480_679,_480_819,_480_1033,_480_1165,_480_1305,_480_1427,_480_124,_480_242,_480_492,_480_1617,_480_1847,_405_178,_405_354,_405_722,_405_807,_405_1033,_405_1257,_405_1401,_405_1570,_405_1773,_511_796,_511_1003,_511_1425,_511_1576,_511_1821,_511_242,_511_440
OTU_125,0,0,0,0.00094162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00094162,0,0,0.00094162,0,0,0,0,0.001883239,0.00094162,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008474576,0,0,0,0,0,0,0,0,0.001883239,0,0,0.00094162,0.00094162,0,0,0,0,0,0,0,0,0,0,0
OTU_128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00094162,0.00094162,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_132,0,0,0,0.00094162,0,0,0,0.00094162,0,0,0,0,0,0,0,0,0,0.00094162,0,0.006591337,0,0,0,0,0,0,0.001883239,0.00094162,0.001883239,0.00094162,0.003766478,0,0,0,0,0,0,0,0,0,0,0
OTU_133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_136,0,0,0,0,0.010357815,0.004708098,0,0.001883239,0.00094162,0,0,0.00094162,0.007532957,0.00094162,0,0,0,0.007532957,0.016949153,0.00094162,0,0,0,0,0,0.00094162,0.00094162,0.004708098,0.025423729,0.006591337,0.002824859,0.018832392,0,0,0.001883239,0,0,0,0,0,0,0
OTU_137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_140,0,0,0,0,0.005649718,0,0,0.00094162,0,0,0,0,0.00094162,0.002824859,0.005649718,0.012241055,0,0.006591337,0.001883239,0.001883239,0,0,0.003766478,0,0.00094162,0,0.003766478,0,0.002824859,0.005649718,0.001883239,0.001883239,0,0,0.001883239,0,0,0,0,0,0,0
OTU_141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_142,0,0,0,0,0,0,0,0,0,0.006591337,0,0,0,0,0,0.005649718,0,0.04519774,0,0,0,0,0,0,0,0,0.00094162,0,0,0.006591337,0.002824859,0.011299435,0,0,0,0,0,0,0,0,0,0
OTU_143,0,0,0,0.00094162,0,0.002824859,0,0,0,0,0,0,0.001883239,0,0,0,0,0.006591337,0.00094162,0,0,0,0,0,0,0,0.00094162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_146,0,0,0,0,0.003766478,0,0,0,0,0.00094162,0,0,0,0,0,0.011299435,0,0.016007533,0.003766478,0.010357815,0,0,0,0,0.001883239,0,0.002824859,0.00094162,0.004708098,0.00094162,0.004708098,0.032015066,0,0,0,0,0.00094162,0,0,0,0,0
OTU_147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001883239,0,0,0,0,0,0,0,0,0,0,0
OTU_149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004708098,0,0,0,0
OTU_153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_154,0,0,0,0.00094162,0,0,0,0,0,0,0,0,0.002824859,0.001883239,0,0.004708098,0,0.007532957,0,0.001883239,0,0,0.001883239,0,0,0.00094162,0.003766478,0.001883239,0,0.001883239,0.005649718,0.016007533,0,0,0,0,0,0,0,0,0,0
OTU_155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00094162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_159,0,0,0,0.00094162,0,0,0,0,0.001883239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00094162,0,0
OTU_160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007532957,0,0.008474576,0,0.002824859,0,0,0.002824859,0,0,0,0,0,0.013182674,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00094162,0,0,0,0,0.001883239,0,0,0,0,0,0.00094162,0,0.00094162,0,0,0,0,0,0,0,0,0,0,0
OTU_166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_167,0.002667,0.001883239,0,0.008474576,0.094161959,0.032015066,0.005649718,0.033898305,0.010357815,0.024482109,0.11393597,0.001883239,0.099811676,0.049905838,0.027306968,0.028248588,0,0.105461394,0.131826742,0.048964218,0,0,0.06779661,0.001883239,0.100753296,0.018832392,0.042372881,0.057438795,0.104519774,0.050847458,0.050847458,0.025423729,0.000987,0.002824859,0.004708098,0.002824859,0.005649718,0,0.009416196,0.004708098,0.0021678,0.0012288
OTU_168,0,0,0,0,0,0,0,0,0,0,0,0,0.00094162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00094162,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_169,0.01009,0,0.050847458,0.001883239,0,0.016007533,0,0.001883239,0.005649718,0.029190207,0,0.001883239,0.00094162,0.003766478,0.00094162,0.127118644,0.00249,0.030131827,0,0.020715631,0,0.0019774,0.017890772,0.007898,0,0.002824859,0.019774011,0.052730697,0.028248588,0.077212806,0.084745763,0.099811676,0.00388,0,0.006591337,0,0.00094162,0,0.002824859,0,0.0013337,0.0009345
OTU_170,0.00298,0.00094162,0,0.003766478,0.003766478,0.002824859,0.00094162,0.00094162,0,0.032015066,0,0,0.004708098,0.004708098,0.001883239,0.010357815,0.0039987,0.024482109,0.001883239,0.004708098,0,0.00942,0.004708098,0.003990219,0.00094162,0.00094162,0.001883239,0.034839925,0.010357815,0.061205273,0.006591337,0.015065913,0.0019098,0.002987,0,0,0.0129,0.0796635,0.00094162,0,0.127868,0.0888
OTU_171,0,0,0,0,0,0,0,0.001883239,0,0.020715631,0,0,0,0,0.003766478,0,0,0.00094162,0,0,0,0,0,0.00094162,0,0.00094162,0.003766478,0.006591337,0.007532957,0.010357815,0.001883239,0,0,0,0,0,0,0,0,0,0,0
OTU_172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010357815,0,0,0,0,0,0,0,0,0,0
OTU_174,0,0,0,0,0,0,0,0,0,0.00094162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00094162,0,0,0,0,0.002824859,0,0,0,0,0,0,0,0,0,0
OTU_177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004708098,0,0.012241055,0,0,0,0,0,0,0,0,0.00094162,0,0,0,0.003766478,0,0,0,0,0,0,0,0,0,0,0
OTU_178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00094162,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002824859,0,0,0,0
OTU_181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003766478,0.00094162,0,0,0
OTU_187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014482109,0,0,0,0
OTU_189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008474576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00094162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_193,0,0,0,0,0,0,0.00094162,0.002824859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.032278719,0.00094162,0,0,0
OTU_194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_196,0,0,0,0,0,0,0,0.001883239,0.00094162,0.003766478,0,0,0,0.007532957,0.00094162,0,0,0,0.00094162,0,0,0,0.001883239,0,0,0.002824859,0,0,0,0,0.001883239,0,0,0,0,0,0,0,0.00094162,0,0,0
OTU_197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012824859,0,0,0,0
OTU_198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00094162,0,0,0,0.00094162,0,0,0,0,0,0,0,0,0,0,0,0.00094162,0,0,0.001883239,0,0,0,0
OTU_199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00094162,0,0,0
OTU_202,0,0,0,0.00094162,0,0,0,0.00094162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007306968,0,0,0,0
OTU_203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_204,0,0,0,0,0,0,0,0,0.00094162,0,0,0,0,0,0,0.002824859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001883239,0,0,0
OTU_205,0,0,0,0,0,0,0,0,0.002824859,0,0,0,0.001883239,0,0,0,0,0,0,0.001883239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_206,0.00094162,0.00094162,0.009416196,0.00094162,0.00094162,0.131826742,0,0.083804143,0.012241055,0.22787194,0.006591337,0.02259887,0.002824859,0.080037665,0.017890772,0.004708098,0.00589,0.069679849,0.011299435,0.052730697,0.001883239,0.039874,0.096045198,0.028248588,0,0.02259887,0.089453861,0.13747646,0.018832392,0.148775895,0.100753296,0,0.00942,0,0.002878,0.0009876,0,0.002824859,0,0.00094162,0.00122,0.000886
OTU_207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00094162,0,0,0,0
OTU_211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00094162,0,0,0,0
OTU_212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003766478,0,0,0,0
OTU_213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003766478,0,0,0,0
OTU_215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_217,0,0,0,0,0,0,0.470809793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009416196,0,0,0.00094162,0
OTU_218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00094162,0,0,0,0
OTU_219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002824859,0,0,0,0
OTU_220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_221,0.00337081,0,0.009425118,0.004708098,0.02259887,0.001883239,0,0.003766478,0.001883239,0.044256121,0,0.00094162,0.007532957,0.027306968,0,0.005649718,0.0003989,0.006591337,0,0.011299435,0,0.0244468,0.002824859,0.001883,0.006591337,0,0.003766478,0.024482109,0,0.002824859,0,0.011299435,0,0.00277,0,0,0.1033,0,0.001000001,0,0.099687,0.0464
OTU_222,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00094162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_223,0.740005328,0.105649718,0.02354049,0,0.007532957,0.024482109,0.00094162,0.036723164,0.3173258,0.071563089,0.065913371,0.790838041,0.00094162,0.235404896,0.570621469,0.004708098,0.00289,0.052730697,0.009416196,0.028248588,0.0913371,0.00094162,0.050847458,0.685310734,0.002824859,0.011299435,0.048964218,0.081920904,0.026365348,0.143126177,0.175141243,0,0.00094162,0.005688,0.001236,0.00094162,0.003766478,0.009416196,0.012241055,0.00094162,0.00129,0.000337
OTU_224,0,0,0,0,0,0,0,0,0.00094162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00094162,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.049905838,0.00094162,0,0,0
OTU_226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00094162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_227,0.000602,0.053672316,0.008474576,0,0.006591337,0.570621469,0.00094162,0.003766478,0,0.036723164,0.078154426,0.014999999,0,0.001883239,0.066854991,0,0.008643,0.00094162,0.00094162,0,0.001883239,0,0.001883239,0.0009422,0,0.002824859,0.084745763,0.030131827,0.016007533,0.016949153,0,0.001883239,0.004708098,0,0.001883239,0.0009879,0.002330998,0.0003365,0.000942,0,0.00037788,0.00094162
OTU_228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003766478,0,0,0,0
OTU_229,0.007532957,0.003766478,0.520029567,0.814500942,0,0.001883239,0,0.00094162,0.300376648,0.00094162,0,0,0.00094162,0.002824859,0.004708098,0,0.013182674,0.015065913,0.029190207,0.00094162,0,0.030131827,0.006591337,0.040489642,0.00094162,0,0.003766478,0.004708098,0,0.005649718,0.001883239,0,0.385122411,0.050977,0.086423759,0,0.0599,0.143126177,0.003766478,0.825800377,0.001883239,0.009548023
OTU_230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_234,0.139359699,0.678719397,0.169491525,0,0.00094162,0.003766478,0,0.00094162,0.003766478,0.001883239,0.00094162,0.001883239,0.00094162,0,0.001883239,0,0.20000001,0.015065913,0.005649718,0.001883239,0,0.773651,0.002824859,0.139826742,0,0.004708098,0,0.006591337,0.008474576,0.001883239,0.001883239,0.006591337,0.001883239,0.019807999,0.759698682,0.79167608,0.766911488,0.001883239,0.002879,0.044256121,0.004708098,0.000775
OTU_235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003766478,0,0
OTU_236,0,0,0,0,0,0,0,0,0.00094162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00094162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002824859,0,0,0,0,0,0,0,0,0,0,0
OTU_240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_244,0,0,0,0,0,0,0,0,0,0,0,0.00094162,0,0,0.001883239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_245,0,0.00094162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00094162,0,0.002824859,0,0.10000001,0,0,0,0,0.00094162,0.001883239,0,0,0,0.00094162,0,0,0,0,0,0.016007533,0,0,0,0
