Taxa1,Taxa2,TIME_DTW_Distance
Oscillospira,Lachnospira,0.354881473728
Oscillospira,Anaerostipes,0.422564384553
Oscillospira,[Ruminococcus],0.343409828653
Oscillospira,Lachnobacterium,0.334418932463
Oscillospira,Oscillospira,0.0
Oscillospira,Butyricimonas,0.237837435864
Oscillospira,Bacteroides,0.252429303937
Oscillospira,Blautia,0.256339397892
Oscillospira,Phascolarctobacterium,0.182336158854
Oscillospira,Dorea,0.174642718328
Oscillospira,Coprococcus,0.283920930594
Oscillospira,Butyrivibrio,0.308564935904
Oscillospira,Clostridium,0.680418028471
Oscillospira,Ruminococcus,0.431200808308
Oscillospira,Faecalibacterium,0.560567264574
Oscillospira,Akkermansia,0.492309782538
Lachnospira,Haemophilus,0.589802934815
Lachnospira,Veillonella,0.59134132052
Lachnospira,Sutterella,0.565904037713
Lachnospira,Parabacteroides,0.368707092148
Lachnospira,Roseburia,0.487264018784
Lachnospira,[Eubacterium],0.505349205531
Lachnospira,Prevotella,0.49213658376
Lachnospira,Streptococcus,0.37119844002
Lachnospira,Dehalobacterium,0.405942354588
Lachnospira,Bilophila,0.48266492098
Lachnospira,Lachnospira,0.0
Lachnospira,Anaerostipes,0.308956653622
Lachnospira,[Ruminococcus],0.326453769245
Lachnospira,Lachnobacterium,0.255302656706
Lachnospira,Oscillospira,0.354881473728
Lachnospira,Butyricimonas,0.357207727735
Lachnospira,Bacteroides,0.326356012529
Lachnospira,Blautia,0.2862758146
Lachnospira,Phascolarctobacterium,0.344946169825
Lachnospira,Dorea,0.341254973052
Lachnospira,Coprococcus,0.344539921713
Lachnospira,Butyrivibrio,0.358028572638
Lachnospira,Clostridium,0.654039222191
Lachnospira,Ruminococcus,0.462434042119
Lachnospira,Faecalibacterium,0.478155009548
Lachnospira,Akkermansia,0.474338260687
Lachnobacterium,Haemophilus,0.496447737659
Lachnobacterium,Veillonella,0.55711742022
Lachnobacterium,Sutterella,0.533436645943
Lachnobacterium,Parabacteroides,0.543382525044
Lachnobacterium,Roseburia,0.508984811413
Lachnobacterium,[Eubacterium],0.538831326625
Lachnobacterium,Prevotella,0.348015136862
Lachnobacterium,Streptococcus,0.336984279839
Lachnobacterium,Dehalobacterium,0.406260588605
Lachnobacterium,Bilophila,0.427146279028
Lachnobacterium,Lachnospira,0.255302656706
Lachnobacterium,Anaerostipes,0.261980051237
Lachnobacterium,[Ruminococcus],0.254807709069
Lachnobacterium,Lachnobacterium,0.0
Lachnobacterium,Oscillospira,0.334418932463
Lachnobacterium,Butyricimonas,0.218013788697
Lachnobacterium,Bacteroides,0.206176011553
Lachnobacterium,Blautia,0.216822757178
Lachnobacterium,Phascolarctobacterium,0.28791851671
Lachnobacterium,Dorea,0.296054397036
Lachnobacterium,Coprococcus,0.303894675547
Lachnobacterium,Butyrivibrio,0.31044941152
Lachnobacterium,Clostridium,0.714383255366
Lachnobacterium,Ruminococcus,0.53042946673
Lachnobacterium,Faecalibacterium,0.601477739965
Lachnobacterium,Akkermansia,0.562765583977
[Eubacterium],Haemophilus,0.525960470839
[Eubacterium],Veillonella,0.514220035254
[Eubacterium],Sutterella,0.604888840563
[Eubacterium],Parabacteroides,0.679706064051
[Eubacterium],Roseburia,0.260578992749
[Eubacterium],[Eubacterium],0.0
