Taxa1,Taxa2,TIME_DTW_Distance
Butyrivibrio,Clostridium,0.331355886109
Butyrivibrio,Anaerostipes,0.275566515568
Butyrivibrio,[Eubacterium],0.228322211706
Butyrivibrio,[Ruminococcus],0.346002648289
Butyrivibrio,Lachnospira,0.189426081609
Butyrivibrio,Dorea,0.182499797132
Butyrivibrio,Faecalibacterium,0.247683763263
Butyrivibrio,Dialister,0.291726472101
Butyrivibrio,Coprococcus,0.0848655898444
Butyrivibrio,Butyrivibrio,0.0
Butyrivibrio,Oscillospira,0.224494129791
Butyrivibrio,Ruminococcus,0.181355016634
Butyrivibrio,Blautia,0.193136936828
Blautia,Roseburia,0.929074030015
Blautia,Sutterella,0.823888390353
Blautia,Bacteroides,0.711847861368
Blautia,Leuconostoc,0.434643294088
Blautia,Clostridium,0.313457491354
Blautia,Anaerostipes,0.328873589726
Blautia,[Eubacterium],0.353815485863
Blautia,[Ruminococcus],0.247320831066
Blautia,Lachnospira,0.190373088779
Blautia,Dorea,0.115691703454
Blautia,Faecalibacterium,0.162412402582
Blautia,Dialister,0.226721983004
Blautia,Coprococcus,0.110550807947
Blautia,Butyrivibrio,0.193136936828
Blautia,Oscillospira,0.155361062496
Blautia,Ruminococcus,0.0547131132371
Blautia,Blautia,0.0
Dorea,Roseburia,0.935616058047
Dorea,Sutterella,0.837071792269
Dorea,Bacteroides,0.672206479413
Dorea,Leuconostoc,0.431770911812
Dorea,Clostridium,0.312263727148
Dorea,Anaerostipes,0.26166587594
Dorea,[Eubacterium],0.329292004197
Dorea,[Ruminococcus],0.337248480613
Dorea,Lachnospira,0.252895883789
Dorea,Dorea,0.0
Dorea,Faecalibacterium,0.27330342791
Dorea,Dialister,0.298966213093
Dorea,Coprococcus,0.129716151982
Dorea,Butyrivibrio,0.182499797132
Dorea,Oscillospira,0.230952669306
Dorea,Ruminococcus,0.152622256693
Dorea,Blautia,0.115691703454
[Ruminococcus],Roseburia,0.798468887067
[Ruminococcus],Sutterella,0.701439969686
[Ruminococcus],Bacteroides,0.683676886397
[Ruminococcus],Leuconostoc,0.358290297724
[Ruminococcus],Clostridium,0.432877547067
[Ruminococcus],Anaerostipes,0.471994535132
[Ruminococcus],[Eubacterium],0.375702675926
[Ruminococcus],[Ruminococcus],0.0
[Ruminococcus],Lachnospira,0.278853380981
[Ruminococcus],Dorea,0.337248480613
[Ruminococcus],Faecalibacterium,0.189231995633
[Ruminococcus],Dialister,0.221710860819
[Ruminococcus],Coprococcus,0.298034794007
[Ruminococcus],Butyrivibrio,0.346002648289
[Ruminococcus],Oscillospira,0.196308090764
[Ruminococcus],Ruminococcus,0.239228098299
[Ruminococcus],Blautia,0.247320831066
Sutterella,Roseburia,0.192621453996
Sutterella,Sutterella,0.0
Sutterella,Bacteroides,0.603949148834
Sutterella,Leuconostoc,0.573725687032
Sutterella,Clostridium,0.820239814178
Sutterella,Anaerostipes,0.864173739899
Sutterella,[Eubacterium],0.797680892967
Sutterella,[Ruminococcus],0.701439969686
Sutterella,Lachnospira,0.816343616908
Sutterella,Dorea,0.837071792269
Sutterella,Faecalibacterium,0.813713598831
Sutterella,Dialister,0.789075352988
Sutterella,Coprococcus,0.848049263123
Sutterella,Butyrivibrio,0.866987198752
Sutterella,Oscillospira,0.807586523133
Sutterella,Ruminococcus,0.835751280045
Sutterella,Blautia,0.823888390353
