Taxa1,Taxa2,TIME_DTW_Distance
Streptococcus,Coprococcus,0.50205731076
Streptococcus,Blautia,0.456285792168
Streptococcus,Dorea,0.486601007417
[Ruminococcus],[Ruminococcus],0.0
[Ruminococcus],Bacteroides,0.415509023865
[Ruminococcus],Anaerostipes,0.412300681559
[Ruminococcus],Streptococcus,0.205381027915
[Ruminococcus],Ruminococcus,0.397193793421
[Ruminococcus],Butyrivibrio,0.238900460767
[Ruminococcus],Clostridium,0.350883234145
[Ruminococcus],Faecalibacterium,0.239175798882
[Ruminococcus],Sutterella,0.398190423361
[Ruminococcus],Roseburia,0.451243105534
[Ruminococcus],Lachnobacterium,0.488030150693
[Ruminococcus],Oscillospira,0.612549027806
[Ruminococcus],Coprococcus,0.573414083533
[Ruminococcus],Blautia,0.599484109307
[Ruminococcus],Dorea,0.565722198796
Sutterella,[Ruminococcus],0.398190423361
Sutterella,Bacteroides,0.518656798704
Sutterella,Anaerostipes,0.591280579175
Sutterella,Streptococcus,0.546312535936
Sutterella,Ruminococcus,0.693778429889
Sutterella,Butyrivibrio,0.638857247754
Sutterella,Clostridium,0.707931119351
Sutterella,Faecalibacterium,0.650351319969
Sutterella,Sutterella,0.0
Sutterella,Roseburia,0.439438606164
Sutterella,Lachnobacterium,0.502475060402
Sutterella,Oscillospira,0.368124475452
Sutterella,Coprococcus,0.490098285829
Sutterella,Blautia,0.47180343488
Sutterella,Dorea,0.454505518081
